transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,amount_z_score,amount_deviation_from_baseline_30d,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,unique_recipients_7d,counterparty_change_score_7d,hour,is_off_hours,time_since_last_transaction_hours,same_day_count,same_day_total,rapid_transfer_count,recurring_pattern_score,is_cross_border,is_high_risk_country,cross_border_count_7d,cross_border_volume_7d,cross_border_ratio_7d,amount_near_threshold_flag,same_day_cumulative_amount,structuring_pattern_score
50,CUST00301,857.95,1276.3059999999998,1968.8,10,0.6722134033687848,0.4357730597318163,-0.8743957348989483,-418.35599999999977,4.0,10.0,0.0,0.0,0.0,1.0,1.0,4.0,0.4,18.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1570.98,0.258525611805111,0.0,857.95,0.0
23,CUST00301,1117.84,1238.2736363636361,1968.8,11,0.9027406925037131,0.5677773262901259,-0.255278666771712,-120.4336363636362,5.0,11.0,0.0,1.0,857.95,1.3029197505682149,1.0,5.0,0.45454545454545453,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1570.98,0.2265409595883853,0.0,1117.84,0.0
2,CUST00301,1618.14,1228.2375,1968.8,12,1.3174487833175588,0.8218915075172695,0.8608767411723384,389.90250000000015,5.0,12.0,0.0,0.0,0.0,1.0,1.0,5.0,0.4166666666666667,20.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1570.98,0.22823760839971582,0.0,1618.14,0.0
12,CUST00301,1284.98,1258.2299999999998,1968.8,13,1.0212600240019711,0.6526716781796018,0.05979303273253201,26.750000000000227,6.0,13.0,0.0,0.0,0.0,1.0,1.0,6.0,0.46153846153846156,5.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1570.98,0.1847944356287267,0.0,1284.98,0.0
27,CUST00301,721.77,1260.140714285714,1968.8,14,0.5727693675933018,0.3666040227549776,-1.2486626413501174,-538.370714285714,5.0,14.0,0.0,0.0,0.0,1.0,1.0,5.0,0.35714285714285715,6.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,721.77,0.0
5,CUST00301,900.39,1224.2493333333332,1968.8,15,0.7354629285755516,0.4573293376676148,-0.7399940356506107,-323.8593333333332,5.0,15.0,0.0,0.0,0.0,1.0,1.0,5.0,0.3333333333333333,22.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,721.77,0.1288718512752023,0.0,900.39,0.0
14,CUST00301,2578.69,1204.0081249999998,1968.8,16,2.14175464970388,1.3097775294595693,3.1899286574677137,1374.6818750000002,4.0,16.0,0.0,0.0,0.0,1.0,1.0,4.0,0.25,12.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,721.77,0.15949731287345756,0.0,2578.69,0.0
39,CUST00301,615.15,1284.871764705882,2578.69,17,0.47876373105670433,0.2385513574722048,-1.266987054689056,-669.721764705882,5.0,17.0,0.0,0.0,0.0,1.0,1.0,5.0,0.29411764705882354,17.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,721.77,0.10160093581476273,0.0,615.15,0.0
17,CUST00301,224.01,1247.665,2578.69,18,0.1795433870470038,0.08686968964862,-1.9093834774198533,-1013.5393750000001,2.0,16.0,0.0,0.0,0.0,1.0,1.0,2.0,0.1111111111111111,21.0,1.0,124.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,224.01,0.0
28,CUST00301,1232.95,1193.7884210526313,2578.69,19,1.0328044553429643,0.4781303685204503,0.06874225607878293,55.0205882352941,1.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05263157894736842,10.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1232.95,0.0
38,CUST00301,1429.26,1195.7464999999997,2578.69,20,1.195286793647316,0.5542581698459295,0.42049658961598374,248.2738888888889,2.0,18.0,0.0,1.0,1232.95,1.1592197574921934,1.0,2.0,0.1,19.0,1.0,9.0,1.0,1232.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2662.21,0.0
15,CUST00301,1072.69,1206.8661904761902,2578.69,21,0.8888226453479083,0.4159825337671453,-0.246547096851349,-141.09722222222217,2.0,18.0,0.0,0.0,0.0,1.0,1.0,2.0,0.09523809523809523,6.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1072.69,0.0
30,CUST00301,767.96,1200.7672727272725,2578.69,22,0.6395577373255283,0.2978101283985279,-0.8128708192849933,-465.19687499999986,3.0,16.0,0.0,0.0,0.0,1.0,1.0,3.0,0.13636363636363635,21.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,767.96,0.0
6,CUST00301,904.71,1181.949565217391,2578.69,23,0.7654387518925992,0.350840930860243,-0.5249094028607519,-303.3575000000001,2.0,16.0,0.0,0.0,0.0,1.0,1.0,2.0,0.08695652173913043,11.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,904.71,0.0
19,CUST00301,1344.33,1170.3979166666666,2578.69,24,1.1486093582844865,0.5213228422183356,0.3344812725330385,154.10705882352931,3.0,17.0,0.0,1.0,904.71,1.485923666147163,1.0,3.0,0.125,17.0,0.0,6.0,1.0,904.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2249.04,0.0
34,CUST00301,1520.01,1177.3552,2578.69,25,1.2910377429003583,0.5894504574027898,0.6710327578255781,321.2255555555555,4.0,18.0,0.0,2.0,2249.04,0.6758483619677729,1.0,4.0,0.16,18.0,1.0,1.0,2.0,2249.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3769.05,0.0
4,CUST00301,1168.9,1190.5342307692306,2578.69,26,0.9818281321022982,0.4532921754844514,-0.04283675118019279,16.554117647058774,5.0,17.0,0.0,2.0,2864.34,0.408087028774517,1.0,5.0,0.19230769230769232,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1168.9,0.0
26,CUST00301,706.37,1189.7329629629628,2578.69,27,0.5937214669086963,0.2739259081161365,-0.9752790351032958,-419.7585714285716,4.0,14.0,0.0,0.0,0.0,1.0,1.0,4.0,0.14814814814814814,7.0,1.0,113.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,706.37,0.0
45,CUST00301,867.53,1172.4699999999998,2578.69,28,0.7399165863518897,0.3364227572914929,-0.616187678792894,-230.61466666666684,5.0,15.0,0.0,1.0,706.37,1.2281523847275506,1.0,5.0,0.17857142857142858,9.0,0.0,2.0,1.0,706.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1573.9,0.0
21,CUST00301,1442.26,1161.9548275862066,2578.69,29,1.2412358602580849,0.5592994892755624,0.5726972844040953,332.0630769230768,2.0,13.0,0.0,0.0,0.0,1.0,1.0,2.0,0.06896551724137931,17.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1442.26,0.0
25,CUST00301,1356.33,1171.2983333333332,2578.69,30,1.1579714248718302,0.525976367845689,0.3824199764444991,333.5507692307691,3.0,13.0,-0.5714285714285714,0.0,0.0,1.0,1.0,3.0,0.1,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1356.33,0.0
31,CUST00301,1307.46,1177.2670967741935,2578.69,31,1.1105890953569886,0.5070248847282923,0.2728852361424313,227.666923076923,2.0,13.0,-0.7476190476190477,0.0,0.0,1.0,1.0,2.0,0.06451612903225806,22.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1307.46,0.0
35,CUST00301,1013.46,1181.335625,2578.69,32,0.857893369634053,0.3930135068581334,-0.35708349956372437,-82.59500000000003,3.0,14.0,-0.638095238095238,1.0,1307.46,0.7751365242531321,1.0,3.0,0.09375,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1013.46,0.0
24,CUST00301,1118.26,1176.2484848484848,2578.69,33,0.9507004807271191,0.4336542973370199,-0.12501682471458306,27.711333333333414,4.0,15.0,-0.5285714285714287,0.0,0.0,1.0,1.0,4.0,0.12121212121212122,10.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1118.26,0.0
49,CUST00301,1169.21,1174.5429411764705,2578.69,34,0.9954595604898627,0.453412391563158,-0.011667456456388855,19.04466666666667,3.0,15.0,-0.7047619047619047,0.0,0.0,1.0,1.0,3.0,0.08823529411764706,21.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1169.21,0.0
48,CUST00301,1069.97,1174.3905714285713,2578.69,35,0.9110853118468498,0.4149277346249452,-0.23178705630988589,-55.7071428571428,2.0,14.0,-0.880952380952381,0.0,0.0,1.0,1.0,2.0,0.05714285714285714,2.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1069.97,0.0
7,CUST00301,1666.72,1171.49,2578.69,36,1.4227351492543683,0.6463436861352082,1.1140468787060331,544.7566666666667,3.0,15.0,-0.7714285714285714,0.0,0.0,1.0,1.0,3.0,0.08333333333333333,15.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1666.72,0.0
3,CUST00301,1112.62,1184.8745945945946,2578.69,37,0.9390192051342644,0.4314671402921638,-0.16208665971409109,-43.39062500000023,3.0,16.0,-0.8047619047619048,1.0,1666.72,0.6675506383795717,1.0,3.0,0.08108108108108109,12.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1112.62,0.0
13,CUST00301,1287.45,1184.8745945945946,2578.69,38,1.0865706850947392,0.4992651307446804,0.23010446497231737,131.43937499999993,3.0,16.0,-0.8047619047619048,1.0,1666.72,0.772445281750984,1.0,3.0,0.08108108108108109,12.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1287.45,0.0
47,CUST00301,515.98,1185.6520512820514,2578.69,39,0.43518669700952173,0.2000938461001516,-1.5406772875372048,-650.1111764705884,5.0,17.0,-0.5857142857142857,0.0,0.0,1.0,1.0,5.0,0.1282051282051282,22.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,515.98,0.0
44,CUST00301,438.06,1168.9102500000001,2578.69,40,0.3747593110762781,0.1698769530265367,-1.654464562523412,-691.913888888889,6.0,18.0,-0.47619047619047616,1.0,515.98,0.8489863948215047,1.0,6.0,0.15,17.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,438.06,0.0
20,CUST00301,1184.77,1151.0846341463414,2578.69,41,1.029264021822896,0.4594464631266263,0.07474780564108258,73.12388888888881,6.0,18.0,-0.5095238095238096,0.0,0.0,1.0,1.0,6.0,0.14634146341463414,11.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1184.77,0.0
11,CUST00301,468.45,1151.8866666666665,2578.69,42,0.40668063409015937,0.1816620066778092,-1.5348264896133608,-647.0447368421053,7.0,19.0,-0.3999999999999999,1.0,1184.77,0.39539319867991257,1.0,7.0,0.16666666666666666,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,468.45,0.0
46,CUST00301,724.64,1135.9927906976743,2578.69,43,0.6378913721406274,0.281010900883782,-0.9101298720031614,-358.50250000000017,7.0,20.0,-0.43333333333333335,2.0,1653.22,0.4383203687349536,1.0,7.0,0.16279069767441862,9.0,0.0,7.0,1.0,468.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1193.09,0.0
36,CUST00301,1644.07,1126.6438636363634,2578.69,44,1.459263262388514,0.6375601565135786,1.1473064117215275,577.9990476190476,8.0,21.0,-0.32380952380952377,3.0,2377.86,0.6914073999310304,1.0,8.0,0.18181818181818182,11.0,0.0,2.0,2.0,1193.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2837.16,0.0
29,CUST00301,1421.88,1138.142222222222,2578.69,45,1.2492990526471992,0.5513962515851072,0.6271442021969759,361.12388888888904,6.0,18.0,-0.6428571428571429,0.0,0.0,1.0,1.0,6.0,0.13333333333333333,16.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1421.88,0.0
10,CUST00301,2324.02,1144.3104347826086,2578.69,46,2.030934901368358,0.901240552373492,2.625120511450819,1244.2573684210524,7.0,19.0,-0.5333333333333334,1.0,1421.88,1.6344698568092946,1.0,7.0,0.15217391304347827,17.0,0.0,1.0,1.0,1421.88,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3745.9,0.0
16,CUST00301,1254.52,1169.410638297872,2578.69,47,1.0727797053616754,0.486495080835618,0.17877684164938518,112.54449999999997,6.0,20.0,-0.7095238095238096,0.0,0.0,1.0,1.0,6.0,0.1276595744680851,9.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2324.02,0.2991852293368933,0.0,1254.52,0.0
42,CUST00301,1370.57,1171.1837500000001,2578.69,48,1.1702433542132051,0.5314985515901485,0.4231129143932592,185.29999999999995,3.0,19.0,-1.1714285714285715,0.0,0.0,1.0,1.0,3.0,0.0625,20.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2324.02,0.46476495974338156,0.0,1370.57,0.0
40,CUST00301,1229.84,1175.2528571428572,2578.69,49,1.0464471475439325,0.4769243297953611,0.1168253109294622,35.304999999999836,2.0,20.0,-1.3476190476190477,0.0,0.0,1.0,1.0,2.0,0.04081632653061224,6.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1229.84,0.0
64,CUST00302,7274.45,7274.45,7274.45,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,1.0,999999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7274.45,0.0
67,CUST00302,4214.87,7274.45,7274.45,1,0.5794073778773653,0.5794073778773653,0.0,-3059.58,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4214.87,0.0
60,CUST00302,7091.89,5744.66,7274.45,2,1.234518666030714,0.9749039446281162,0.8806633590231342,1347.2300000000005,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,14.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7091.89,0.0
72,CUST00302,4337.75,6193.736666666667,7274.45,3,0.7003445954273161,0.5962993765851714,-1.3245188568995305,-1855.9866666666667,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,6.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4337.75,0.0
65,CUST00302,3451.12,5729.74,7274.45,4,0.6023170335826756,0.4744166225625305,-1.5655120620924474,-2278.62,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,10.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3451.12,0.0
76,CUST00302,4344.15,5729.74,7274.45,5,0.7581757636472161,0.5971791681845362,-0.9519612125385868,-1385.5900000000001,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,10.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4344.15,0.0
57,CUST00302,3669.94,5119.038333333333,7274.45,6,0.7169198120871011,0.5044972472145661,-0.9715403732404293,-1449.098333333333,3.0,6.0,0.0,2.0,7795.2699999999995,0.47079062046600056,1.0,3.0,0.5,19.0,1.0,9.0,2.0,7795.2699999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11465.21,0.0
69,CUST00302,3395.38,4912.024285714286,7274.45,7,0.691238439084032,0.4667541876018118,-1.0309853968918032,-1516.6442857142856,3.0,7.0,0.0,0.0,0.0,1.0,1.0,3.0,0.42857142857142855,2.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3395.38,0.0
73,CUST00302,5797.22,4722.44375,7274.45,8,1.2275889998689766,0.7969289774484669,0.7338266413136968,1074.77625,2.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,0.25,15.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5797.22,0.0
86,CUST00302,6035.68,4722.44375,7274.45,9,1.2780840428221087,0.8297094625710535,0.8966403440612819,1313.23625,2.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,0.25,15.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6035.68,0.0
54,CUST00302,6236.1,4961.245000000001,7274.45,10,1.2569627180274305,0.857260686374915,0.9136377847354098,1274.8549999999996,3.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,0.3,22.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6236.1,0.0
59,CUST00302,6664.67,5077.140909090909,7274.45,11,1.3126817079404927,0.9161751060217612,1.1503987136526952,1587.5290909090909,3.0,11.0,0.0,0.0,0.0,1.0,1.0,3.0,0.2727272727272727,21.0,1.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6664.67,0.0
62,CUST00302,4751.97,5209.435,7274.45,12,0.9121852945664932,0.6532411385053166,-0.3285955345736969,-269.7363636363634,1.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.08333333333333333,8.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6664.67,1.0,0.0,4751.97,0.0
93,CUST00302,5955.07,5174.245384615385,7274.45,13,1.1509059886696222,0.8186282124421778,0.5813560648759406,955.8416666666662,2.0,12.0,0.0,1.0,4751.97,1.2531792077811938,1.0,2.0,0.15384615384615385,21.0,1.0,13.0,1.0,4751.97,0.0,0.0,0.0,1.0,1.0,6664.67,0.5837680788743449,0.0,10707.04,0.0
80,CUST00302,3951.89,5230.018571428572,7274.45,14,0.7556168197162916,0.5432561911897119,-0.9758334631872807,-1120.8646153846153,3.0,13.0,0.0,2.0,10707.04,0.3690926717374736,1.0,3.0,0.21428571428571427,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6664.67,0.3836507747366264,0.0,3951.89,0.0
83,CUST00302,4369.96,5144.81,7274.45,15,0.8493919114602871,0.60072720274385,-0.5937929755696432,-682.5653846153846,4.0,13.0,0.0,0.0,0.0,1.0,1.0,4.0,0.26666666666666666,6.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6664.67,0.31254900673432257,0.0,4369.96,0.0
75,CUST00302,5233.23,5096.381875,7274.45,16,1.0268520154800997,0.719398717428809,0.10713647361090516,229.4592857142843,4.0,14.0,0.0,1.0,4369.96,1.1975464306309438,1.0,4.0,0.25,3.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5233.23,0.0
96,CUST00302,3068.33,5104.431764705882,7274.45,17,0.6011109838348083,0.4217954621998914,-1.6425397170174934,-1950.7380000000003,5.0,15.0,0.0,1.0,5233.23,0.5863166724948072,1.0,5.0,0.29411764705882354,7.0,1.0,4.0,1.0,5233.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8301.56,0.0
89,CUST00302,3968.02,4991.315,7274.45,18,0.7949848887517619,0.5454735409549863,-0.7921396797543979,-929.1268750000004,6.0,16.0,0.0,2.0,8301.56,0.47798486067678847,1.0,6.0,0.3333333333333333,20.0,1.0,13.0,2.0,8301.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12269.58,0.0
56,CUST00302,5501.24,4937.457368421053,7274.45,19,1.1141848100167473,0.7562413653265883,0.4411615227934713,775.0579999999991,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5501.24,0.0
85,CUST00302,4770.27,4965.646500000001,7274.45,20,0.9606543679659838,0.6557567926097506,-0.15609664719270916,-4.353124999999636,1.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,2.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4770.27,0.0
63,CUST00302,6126.12,4956.342857142858,7274.45,21,1.2360161870503596,0.8421420176095787,0.9571218301267392,1147.6178571428572,2.0,14.0,0.0,0.0,0.0,1.0,1.0,2.0,0.09523809523809523,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6126.12,0.0
84,CUST00302,3383.68,5009.514545454545,7274.45,22,0.6754506787629213,0.4651458185842228,-1.3340843378276313,-1671.3299999999995,3.0,15.0,0.0,1.0,6126.12,0.5523365523365523,1.0,3.0,0.13636363636363635,1.0,1.0,1.0,1.0,6126.12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9509.8,0.0
55,CUST00302,5621.31,4938.826086956522,7274.45,23,1.1381874763409718,0.7727470805352983,0.5516544438098104,567.0800000000017,4.0,15.0,0.0,0.0,0.0,1.0,1.0,4.0,0.17391304347826086,12.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5621.31,0.0
92,CUST00302,5585.39,4967.262916666667,7274.45,24,1.1244401783644935,0.7678092501838628,0.5071752332069006,495.71749999999975,4.0,16.0,0.0,0.0,0.0,1.0,1.0,4.0,0.16666666666666666,18.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5585.39,0.0
87,CUST00302,3477.42,4991.988,7274.45,25,0.6966002322120967,0.4780320161661706,-1.2618583274861324,-1641.4123529411772,5.0,17.0,0.0,1.0,5585.39,0.6225921556059648,1.0,5.0,0.2,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3477.42,0.0
66,CUST00302,5073.17,4933.735384615385,7274.45,26,1.0282614701670882,0.6973956793984425,0.11500108112104766,156.62812500000018,5.0,16.0,0.0,0.0,0.0,1.0,1.0,5.0,0.19230769230769232,8.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5073.17,0.0
81,CUST00302,5461.09,4938.89962962963,7274.45,27,1.1057301037740526,0.7507220477149475,0.43878224828489554,617.2312499999998,4.0,16.0,0.0,1.0,5073.17,1.0764650110286074,1.0,4.0,0.14814814814814814,7.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5461.09,0.0
52,CUST00302,4620.08,4957.549285714286,7274.45,28,0.9319282035810031,0.6351105581865296,-0.2877819607690253,-260.0864705882359,4.0,17.0,0.0,0.0,0.0,1.0,1.0,4.0,0.14285714285714285,7.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4620.08,0.0
77,CUST00302,3262.8,4945.912413793103,7274.45,29,0.6596962758379509,0.4485287547512183,-1.4586233924602692,-1497.0964705882352,3.0,17.0,0.0,0.0,0.0,1.0,1.0,3.0,0.10344827586206896,13.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3262.8,0.0
