transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,amount_z_score,amount_deviation_from_baseline_30d,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,unique_recipients_7d,counterparty_change_score_7d,hour,is_off_hours,time_since_last_transaction_hours,same_day_count,same_day_total,rapid_transfer_count,recurring_pattern_score,is_cross_border,is_high_risk_country,cross_border_count_7d,cross_border_volume_7d,cross_border_ratio_7d,amount_near_threshold_flag,same_day_cumulative_amount,structuring_pattern_score
2,CUST00001,313.3,1636.253333333333,6844.42,30,0.1914740178782422,0.0457745141297582,-0.6968744409142695,-2075.7179999999994,2.0,15.0,-0.7142857142857143,0.0,0.0,1.0,1.0,2.0,0.0666666666666666,19.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,313.3,0.0
24,CUST00001,3961.76,1593.5774193548384,6844.42,31,2.4860794034116798,0.5788306386808525,1.2582589809815887,1731.084666666667,2.0,15.0,-0.7476190476190477,0.0,0.0,1.0,1.0,2.0,0.064516129032258,5.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3961.76,0.0
7,CUST00001,1332.73,1667.583125,6844.42,32,0.7991985407024312,0.1947177408750486,-0.1764481889413933,-705.768,2.0,15.0,-0.780952380952381,0.0,0.0,1.0,1.0,2.0,0.0625,7.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1332.73,0.0
17,CUST00001,818.17,1657.436060606061,6844.42,33,0.4936359353137439,0.1195382515976518,-0.4488897809539285,-1176.2174999999995,3.0,16.0,-0.6714285714285715,1.0,1332.73,0.6139052921446955,1.0,3.0,0.0909090909090909,19.0,1.0,12.0,1.0,1332.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2150.9,0.0
46,CUST00001,6673.7,1632.7517647058826,6844.42,34,4.087394142980561,0.975057053775192,2.7286740013719064,4748.501764705882,3.0,17.0,-0.7047619047619047,2.0,2150.9,3.102747687014738,1.0,3.0,0.088235294117647,22.0,1.0,3.0,2.0,2150.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8824.6,0.0
48,CUST00001,100.0,1776.7788571428573,6844.42,35,0.0562816242426503,0.0146104417905388,-0.8362326795752205,-1927.911176470588,4.0,17.0,-0.5952380952380953,3.0,8824.6,0.0113319583890487,1.0,4.0,0.1142857142857142,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
45,CUST00001,4068.67,1730.2016666666668,6844.42,36,2.351558248026964,0.5944506619991176,1.1714466534842205,2040.758823529412,5.0,17.0,-0.4857142857142856,3.0,7591.87,0.5359246140937608,1.0,5.0,0.1388888888888889,18.0,1.0,14.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4168.67,0.0
42,CUST00001,668.42,1793.4035135135136,6844.42,37,0.3727103214437654,0.0976591150163198,-0.5610206034037029,-1472.8666666666663,6.0,18.0,-0.3761904761904763,3.0,10842.37,0.0616488830394092,1.0,6.0,0.1621621621621621,21.0,1.0,3.0,2.0,4168.67,0.0,0.0,0.0,1.0,1.0,4068.67,0.2399683161869958,0.0,4837.09,0.0
34,CUST00001,3513.23,1763.7986842105263,6844.42,38,1.991854303697089,0.5132984241177485,0.8804999166562755,1449.4626315789478,7.0,19.0,-0.2666666666666666,3.0,4837.09,0.7263106537194883,1.0,7.0,0.1842105263157894,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4068.67,0.2308668280047323,0.0,3513.23,0.0
32,CUST00001,2945.61,1808.6558974358973,6844.42,39,1.628618248598832,0.4303666344262918,0.574039187818266,809.3695000000002,7.0,20.0,-0.3,0.0,0.0,1.0,1.0,7.0,0.1794871794871795,16.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4068.67,0.2368960088314821,0.0,2945.61,0.0
37,CUST00001,1940.58,1837.07975,6844.42,40,1.0563395519437846,0.283527311298839,0.0527055273366996,-234.20190476190464,8.0,21.0,-0.1904761904761904,1.0,2945.61,0.6588041186715146,1.0,8.0,0.2,17.0,0.0,1.0,1.0,2945.61,1.0,0.0,0.0,1.0,1.0,4068.67,0.2022148521932573,0.0,4886.1900000000005,0.0
50,CUST00001,299.98,1839.6041463414635,6844.42,41,0.1630676907293284,0.0438284032832584,-0.793737133796745,-1962.4485714285715,8.0,21.0,-0.2238095238095239,0.0,0.0,1.0,1.0,8.0,0.1951219512195122,11.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4068.67,0.1962849967050005,0.0,299.98,0.0
23,CUST00001,3858.55,1802.946428571429,6844.42,42,2.140135690585846,0.5637512017088373,1.0646355141800234,1685.3236363636363,5.0,22.0,-0.6857142857142856,0.0,0.0,1.0,1.0,5.0,0.119047619047619,21.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,299.98,0.0320223915489409,0.0,3858.55,0.0
4,CUST00001,342.65,1850.7511627906977,6844.42,43,0.1851410426690357,0.0500626787952814,-0.7801029814376947,-1903.851304347826,4.0,23.0,-0.861904761904762,1.0,3858.55,0.0888027886123025,1.0,4.0,0.0930232558139534,11.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,299.98,0.0331663113949353,0.0,342.65,0.0
25,CUST00001,2982.18,1816.476136363636,6844.42,44,1.641739156546235,0.4357096729890918,0.6057857348155037,815.0058333333332,5.0,24.0,-0.7523809523809523,2.0,4201.2,0.7098400457012282,1.0,5.0,0.1136363636363636,19.0,1.0,8.0,1.0,342.65,0.0,0.0,0.0,1.0,1.0,299.98,0.0319557021828265,0.0,3324.83,0.0
16,CUST00001,100.0,1842.3806666666665,6844.42,45,0.0542775995261203,0.0146104417905388,-0.9119900662386456,-2154.635333333333,0.0,15.0,-1.5,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
15,CUST00001,100.0,1804.502826086956,6844.42,46,0.0554169262327224,0.0146104417905388,-0.8939768717144253,-2140.4153333333334,1.0,15.0,-1.3904761904761906,0.0,0.0,1.0,1.0,1.0,0.0217391304347826,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
41,CUST00001,3155.86,1768.2368085106382,6844.42,47,1.784749635801405,0.4610850882908998,0.7294722233847851,1049.220625,2.0,16.0,-1.2809523809523808,0.0,0.0,1.0,1.0,2.0,0.0425531914893617,14.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3155.86,0.0
30,CUST00001,1411.05,1797.145625,6844.42,48,0.7851617478132857,0.2061606388853986,-0.2039903973822256,-757.308235294118,3.0,17.0,-1.1714285714285717,0.0,0.0,1.0,1.0,3.0,0.0625,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1411.05,0.0
3,CUST00001,2105.47,1789.2661224489798,6844.42,49,1.1767226649986695,0.3076184687672585,0.1687233257312377,87.15352941176434,4.0,17.0,-1.061904761904762,1.0,1411.05,1.4921299741327378,1.0,4.0,0.0816326530612244,13.0,0.0,11.0,1.0,1411.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3516.5199999999995,0.0
122,CUST00003,4373.61,4373.61,4373.61,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,999999.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4373.61,0.0
113,CUST00003,100.0,4373.61,4373.61,1,0.0228644072059465,0.0228644072059465,0.0,-4273.61,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
102,CUST00003,6298.95,2236.805,4373.61,2,2.8160478897355827,1.440217577698972,1.9010368283488668,4062.145,2.0,2.0,0.0,1.0,100.0,62.9895,1.0,2.0,1.0,19.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6298.95,0.0
130,CUST00003,100.0,3590.853333333333,6298.95,3,0.0278485336818732,0.0158756618166519,-1.3475435485769105,-3490.853333333333,3.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
119,CUST00003,2731.1,2718.14,6298.95,4,1.0047679663299167,0.4335801998745823,0.0047908005641957,12.960000000000036,3.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,0.75,21.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2731.1,0.0
116,CUST00003,100.0,2720.732,6298.95,5,0.036754814513153,0.0158756618166519,-1.083127822622302,-2620.732,4.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.8,9.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
135,CUST00003,100.0,2720.732,6298.95,6,0.036754814513153,0.0158756618166519,-1.083127822622302,-2620.732,4.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.8,9.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
149,CUST00003,6868.8,1971.9514285714288,6298.95,7,3.483250094540144,1.0904674588621914,2.072364842467328,4896.848571428572,6.0,7.0,0.0,0.0,0.0,1.0,1.0,6.0,0.8571428571428571,18.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6868.8,0.0
117,CUST00003,100.0,2584.0575,6868.8,8,0.0386988292636677,0.0145585837409736,-0.9065531160822956,-2484.0575,6.0,8.0,0.0,1.0,6868.8,0.0145585837409736,1.0,6.0,0.75,7.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
111,CUST00003,4765.86,2308.051111111111,6868.8,9,2.0648849486290985,0.6938417190775681,0.9107115436855868,2457.8088888888888,5.0,9.0,0.0,0.0,0.0,1.0,1.0,5.0,0.5555555555555556,20.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0101011121324457,0.0,4765.86,0.0
127,CUST00003,100.0,2553.832,6868.8,10,0.0391568435198556,0.0145585837409736,-0.920988472038928,-2453.832,5.0,10.0,0.0,0.0,0.0,1.0,1.0,5.0,0.5,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0083789567528526,0.0,100.0,0.0
134,CUST00003,2092.94,2330.7563636363634,6868.8,11,0.8979660133737313,0.3047024225483345,-0.090202222290997,-237.81636363636332,4.0,11.0,0.0,0.0,0.0,1.0,1.0,4.0,0.3636363636363636,15.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0084497569004939,0.0,2092.94,0.0
144,CUST00003,100.0,2310.938333333333,6868.8,12,0.0432724658021308,0.0145585837409736,-0.8755868473821775,-2210.938333333333,3.0,12.0,0.0,0.0,0.0,1.0,1.0,3.0,0.25,10.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
106,CUST00003,1015.45,2140.866153846154,6868.8,13,0.4743173683117473,0.1478351385977172,-0.4507900288528383,-1125.4161538461535,3.0,13.0,0.0,0.0,0.0,1.0,1.0,3.0,0.2307692307692307,21.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1015.45,0.0
120,CUST00003,7438.44,2060.4792857142857,6868.8,14,3.610053278172797,1.0829315164220823,2.2194320956637883,5377.960714285714,4.0,14.0,0.0,1.0,1015.45,7.325264660987739,1.0,4.0,0.2857142857142857,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7438.44,0.0
109,CUST00003,5912.33,2419.01,7438.44,15,2.4441114340163947,0.794834669635031,1.294735648591739,3493.32,5.0,15.0,0.0,2.0,8453.89,0.699362068822755,1.0,5.0,0.3333333333333333,20.0,1.0,20.0,1.0,7438.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13350.77,0.0
137,CUST00003,4328.98,2637.3425,7438.44,16,1.641417449572818,0.5819741773812789,0.6160673805256474,1691.6374999999998,6.0,16.0,0.0,1.0,5912.33,0.732195259736855,1.0,6.0,0.375,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4328.98,0.0
121,CUST00003,2570.87,2736.850588235294,7438.44,17,0.9393534345832458,0.3456195116180274,-0.0616237344627135,-165.9805882352939,6.0,17.0,0.0,0.0,0.0,1.0,1.0,6.0,0.3529411764705882,8.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2570.87,0.0
115,CUST00003,230.77,2727.6294444444443,7438.44,18,0.0846046006982457,0.0310239781459553,-0.953785672405546,-2496.8594444444443,6.0,18.0,0.0,0.0,0.0,1.0,1.0,6.0,0.3333333333333333,20.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,230.77,0.0
129,CUST00003,407.62,2596.215789473684,7438.44,19,0.1570054390904981,0.0547991245476202,-0.8390873448791035,-2089.8516666666665,1.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0526315789473684,0.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,407.62,0.0
146,CUST00003,2772.88,2486.786,7438.44,20,1.1150456854751476,0.3727770876689198,0.1106052440964002,258.3183333333336,1.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,14.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2772.88,0.0
136,CUST00003,100.0,2500.4095238095238,7438.44,21,0.0399934486922142,0.0134436790509838,-0.950649660564388,-2218.668888888889,2.0,18.0,0.0,1.0,2772.88,0.0360635873171576,1.0,2.0,0.0952380952380952,5.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
107,CUST00003,1579.78,2391.3,7438.44,22,0.6606364738844981,0.212380552911632,-0.3223994292391808,-622.1168421052632,3.0,19.0,0.0,1.0,100.0,15.7978,1.0,3.0,0.1363636363636363,18.0,1.0,13.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1679.78,0.0
101,CUST00003,3498.41,2356.01652173913,7438.44,23,1.4848834750180762,0.4703150122875226,0.4630034321569511,1327.6189999999997,4.0,20.0,0.0,2.0,1679.78,2.0826596339996906,1.0,4.0,0.1739130434782608,19.0,1.0,1.0,2.0,1679.78,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5178.19,0.0
112,CUST00003,100.0,2403.61625,7438.44,24,0.041603979004552,0.0134436790509838,-0.949487705769368,-2240.7115,5.0,20.0,0.0,2.0,5078.19,0.0196920556339955,1.0,5.0,0.2083333333333333,18.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
128,CUST00003,477.08,2403.61625,7438.44,25,0.1984842630349166,0.0641371040164335,-0.7940656279421634,-1863.6315,5.0,20.0,0.0,2.0,5078.19,0.0939468590186661,1.0,5.0,0.2083333333333333,18.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,477.08,0.0
104,CUST00003,789.91,2240.918076923077,7438.44,26,0.3524939211899243,0.1061929651916262,-0.6049081297060857,-1364.240454545455,7.0,22.0,0.0,2.0,577.0799999999999,1.3688050183683371,1.0,7.0,0.2692307692307692,20.0,1.0,2.0,2.0,577.0799999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1366.9899999999998,0.0
140,CUST00003,100.0,2187.1770370370373,7438.44,27,0.0457210359777138,0.0134436790509838,-0.8807466336266971,-2162.5060000000003,7.0,20.0,0.0,0.0,0.0,1.0,1.0,7.0,0.2592592592592592,3.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0
108,CUST00003,100.0,2112.635,7438.44,28,0.0473342531956537,0.0134436790509838,-0.8531390382280915,-2059.529523809524,8.0,21.0,0.0,1.0,100.0,1.0,1.0,8.0,0.2857142857142857,18.0,1.0,15.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,200.0,0.0
142,CUST00003,4170.8,2043.2337931034483,7438.44,29,2.04127399129642,0.5607089658584328,0.906515297247763,2530.183571428572,0.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,252.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4170.8,0.0
